ws-2,ws-1,ws,ws+1,wd-2,wd-1,wd,wd+1,hour_from_06,week,month,production
5.09,5.36,5.56,5.68,281.64,282.27,281.02,278.7,9,12,3,0.958
5.36,5.56,5.68,5.71,282.27,281.02,278.7,276.3,10,12,3,0.949
5.56,5.68,5.71,5.57,281.02,278.7,276.3,274.76,11,12,3,0.958
5.68,5.71,5.57,5.27,278.7,276.3,274.76,274.72,12,12,3,0.968
5.71,5.57,5.27,4.99,276.3,274.76,274.72,275.33,11,12,3,0.968
5.57,5.27,4.99,5.01,274.76,274.72,275.33,275.07,10,12,3,0.968
5.27,4.99,5.01,5.45,274.72,275.33,275.07,273.3,9,12,3,0.968
4.99,5.01,5.45,6,275.33,275.07,273.3,272.24,8,12,3,0.958
5.01,5.45,6,6.22,275.07,273.3,272.24,273.87,7,12,3,0.958
5.45,6,6.22,6.06,273.3,272.24,273.87,281.4,6,12,3,0.958
,,2.44,3.92,,,206.06,197.75,5,13,3,0.069
,2.44,3.92,4.93,,206.06,197.75,193.47,4,13,3,0.257
2.44,3.92,4.93,5.59,206.06,197.75,193.47,190.1,3,13,3,0.474
3.92,4.93,5.59,6.02,197.75,193.47,190.1,186.85,2,13,3,0.573
4.93,5.59,6.02,6.37,193.47,190.1,186.85,183.55,1,13,3,0.603
5.59,6.02,6.37,6.76,190.1,186.85,183.55,180.44,0,13,3,0.86
6.02,6.37,6.76,7.16,186.85,183.55,180.44,178.33,1,13,3,0.958
6.37,6.76,7.16,7.5,183.55,180.44,178.33,177.88,2,13,3,0.978
6.76,7.16,7.5,7.73,180.44,178.33,177.88,179.38,3,13,3,0.968
7.16,7.5,7.73,7.86,178.33,177.88,179.38,182.03,4,13,3,0.968
7.5,7.73,7.86,7.94,177.88,179.38,182.03,184.8,5,13,3,0.958
7.73,7.86,7.94,7.74,179.38,182.03,184.8,182.54,6,13,3,0.958
7.86,7.94,7.74,8.09,182.03,184.8,182.54,184.37,7,13,3,0.958
7.94,7.74,8.09,8.22,184.8,182.54,184.37,184.99,8,13,3,0.958
7.74,8.09,8.22,8.19,182.54,184.37,184.99,184.81,9,13,3,0.889
8.09,8.22,8.19,8.08,184.37,184.99,184.81,184.15,10,13,3,0.879
8.22,8.19,8.08,7.95,184.99,184.81,184.15,183.28,11,13,3,0.889
8.19,8.08,7.95,7.87,184.81,184.15,183.28,182.53,12,13,3,0.83
8.08,7.95,7.87,7.77,184.15,183.28,182.53,182.24,11,13,3,0.692
7.95,7.87,7.77,7.53,183.28,182.53,182.24,182.73,10,13,3,0.731
7.87,7.77,7.53,7.09,182.53,182.24,182.73,184.32,9,13,3,0.81
7.77,7.53,7.09,6.56,182.24,182.73,184.32,186.93,8,13,3,0.85
7.53,7.09,6.56,6.08,182.73,184.32,186.93,190.17,7,13,3,0.791
7.09,6.56,6.08,5.59,184.32,186.93,190.17,189,6,13,3,0.524
6.56,6.08,5.59,5.37,186.93,190.17,189,192.57,5,13,3,0.464
6.08,5.59,5.37,4.97,190.17,189,192.57,197.65,4,13,3,0.425
5.59,5.37,4.97,4.48,189,192.57,197.65,204.47,3,13,3,0.326
5.37,4.97,4.48,3.97,192.57,197.65,204.47,212.97,2,13,3,0.287
4.97,4.48,3.97,3.51,197.65,204.47,212.97,222.47,1,13,3,0.208
4.48,3.97,3.51,3.11,204.47,212.97,222.47,232.01,0,13,3,0.119
3.97,3.51,3.11,2.78,212.97,222.47,232.01,241.84,1,13,3,0.178
3.51,3.11,2.78,2.57,222.47,232.01,241.84,252.28,2,13,3,0.198
3.11,2.78,2.57,2.51,232.01,241.84,252.28,263.15,3,13,3,0.247
2.78,2.57,2.51,2.56,241.84,252.28,263.15,275.41,4,13,3,0.119
2.57,2.51,2.56,2.75,252.28,263.15,275.41,290.62,5,13,3,0.089
2.51,2.56,2.75,2.75,263.15,275.41,290.62,323.04,6,13,3,0.178
,,4.99,5,,,176.85,177.2,7,13,3,0.296
,4.99,5,4.87,,176.85,177.2,175.32,8,13,3,0.296
4.99,5,4.87,4.65,176.85,177.2,175.32,172.11,9,13,3,0.227
5,4.87,4.65,4.43,177.2,175.32,172.11,168.91,10,13,3,0.247
4.87,4.65,4.43,4.23,175.32,172.11,168.91,167.53,11,13,3,0.208
4.65,4.43,4.23,4.1,172.11,168.91,167.53,169.71,12,13,3,0.158
4.43,4.23,4.1,4.08,168.91,167.53,169.71,175.32,11,13,3,0.168
4.23,4.1,4.08,4.21,167.53,169.71,175.32,183.16,10,13,3,0.227
4.1,4.08,4.21,4.52,169.71,175.32,183.16,191.32,9,13,3,0.148
4.08,4.21,4.52,4.85,175.32,183.16,191.32,197.9,8,13,3,0.148
4.21,4.52,4.85,4.94,183.16,191.32,197.9,202.28,7,13,3,0.158
4.52,4.85,4.94,4.29,191.32,197.9,202.28,196.44,6,13,3,0.188
4.85,4.94,4.29,3.68,197.9,202.28,196.44,192.55,5,13,3,0.158
4.94,4.29,3.68,3.17,202.28,196.44,192.55,192.1,4,13,3,0.089
4.29,3.68,3.17,2.75,196.44,192.55,192.1,195.65,3,13,3,0.04
3.68,3.17,2.75,2.44,192.55,192.1,195.65,203.08,2,13,3,0.01
3.17,2.75,2.44,2.26,192.1,195.65,203.08,212.94,1,13,3,0.02
2.75,2.44,2.26,2.2,195.65,203.08,212.94,222.89,0,13,3,0.01
2.44,2.26,2.2,2.13,203.08,212.94,222.89,232.69,1,13,3,0.03
2.26,2.2,2.13,1.99,212.94,222.89,232.69,244.48,2,13,3,0.069
2.2,2.13,1.99,1.81,222.89,232.69,244.48,262.59,3,13,3,0.089
2.13,1.99,1.81,2.01,232.69,244.48,262.59,284.27,4,13,3,0.109
1.99,1.81,2.01,2.83,244.48,262.59,284.27,295.45,5,13,3,0.385
1.81,2.01,2.83,5.41,262.59,284.27,295.45,295.52,6,13,3,0.346
2.01,2.83,5.41,6.49,284.27,295.45,295.52,291.36,7,13,3,0.435
2.83,5.41,6.49,7.16,295.45,295.52,291.36,289.36,8,13,3,0.326
5.41,6.49,7.16,7.45,295.52,291.36,289.36,287.99,9,13,3,0.613
6.49,7.16,7.45,7.36,291.36,289.36,287.99,286.05,10,13,3,0.899
7.16,7.45,7.36,6.9,289.36,287.99,286.05,282.13,11,13,3,0.949
7.45,7.36,6.9,6.19,287.99,286.05,282.13,274.49,12,13,3,0.553
7.36,6.9,6.19,5.59,286.05,282.13,274.49,263,11,13,3,0.909
6.9,6.19,5.59,5.43,282.13,274.49,263,250.53,10,13,3,0.949
6.19,5.59,5.43,5.7,274.49,263,250.53,241.72,9,13,3,0.8
5.59,5.43,5.7,6.05,263,250.53,241.72,236.67,8,13,3,0.632
5.43,5.7,6.05,6.15,250.53,241.72,236.67,233.18,7,13,3,0.306
5.7,6.05,6.15,4.91,241.72,236.67,233.18,222.25,6,13,3,0.445
,,5.35,5.01,,,195.35,193.11,5,14,4,0.356
,5.35,5.01,4.76,,195.35,193.11,192.75,4,14,4,0.346
5.35,5.01,4.76,4.58,195.35,193.11,192.75,193.94,3,14,4,0.158
5.01,4.76,4.58,4.39,193.11,192.75,193.94,195.85,2,14,4,0.148
4.76,4.58,4.39,4.12,192.75,193.94,195.85,197.57,1,14,4,0.296
4.58,4.39,4.12,3.72,193.94,195.85,197.57,198.37,0,14,4,0.168
4.39,4.12,3.72,3.32,195.85,197.57,198.37,198.74,1,14,4,0.178
4.12,3.72,3.32,3.1,197.57,198.37,198.74,199.66,2,14,4,0.178
3.72,3.32,3.1,3.17,198.37,198.74,199.66,202.21,3,14,4,0.158
3.32,3.1,3.17,3.37,198.74,199.66,202.21,207.25,4,14,4,0.188
3.1,3.17,3.37,3.55,199.66,202.21,207.25,215.93,5,14,4,0.188
3.17,3.37,3.55,3.52,202.21,207.25,215.93,218.46,6,14,4,0.267
3.37,3.55,3.52,3.44,207.25,215.93,218.46,224.67,7,14,4,0.128
3.55,3.52,3.44,3.1,215.93,218.46,224.67,230.15,8,14,4,0.089
3.52,3.44,3.1,2.6,218.46,224.67,230.15,235.88,9,14,4,0.069
3.44,3.1,2.6,2.12,224.67,230.15,235.88,240.79,10,14,4,0.069
3.1,2.6,2.12,1.81,230.15,235.88,240.79,240.46,11,14,4,0.03
2.6,2.12,1.81,1.78,235.88,240.79,240.46,231.55,12,14,4,0.03
2.12,1.81,1.78,1.87,240.79,240.46,231.55,223.46,11,14,4,0.02
1.81,1.78,1.87,1.69,240.46,231.55,223.46,224.34,10,14,4,0.03
1.78,1.87,1.69,1.1,231.55,223.46,224.34,248.13,9,14,4,0.059
1.87,1.69,1.1,0.98,223.46,224.34,248.13,302.7,8,14,4,0.01
1.69,1.1,0.98,1.11,224.34,248.13,302.7,326.75,7,14,4,0.01
1.1,0.98,1.11,0.48,248.13,302.7,326.75,224.98,6,14,4,0
0.98,1.11,0.48,1.62,302.7,326.75,224.98,214.15,5,14,4,0
1.11,0.48,1.62,2.15,326.75,224.98,214.15,216.73,4,14,4,0
0.48,1.62,2.15,2.23,224.98,214.15,216.73,222.82,3,14,4,0
1.62,2.15,2.23,2.06,214.15,216.73,222.82,233.11,2,14,4,0
2.15,2.23,2.06,1.87,216.73,222.82,233.11,248.26,1,14,4,0.02
2.23,2.06,1.87,1.83,222.82,233.11,248.26,265.42,0,14,4,0.03
2.06,1.87,1.83,1.96,233.11,248.26,265.42,278.96,1,14,4,0.04
1.87,1.83,1.96,2.2,248.26,265.42,278.96,285.34,2,14,4,0.109
1.83,1.96,2.2,2.47,265.42,278.96,285.34,285.39,3,14,4,0.198
1.96,2.2,2.47,2.73,278.96,285.34,285.39,284.97,4,14,4,0.148
2.2,2.47,2.73,2.97,285.34,285.39,284.97,289.03,5,14,4,0.306
2.47,2.73,2.97,3.66,285.39,284.97,289.03,301.12,6,14,4,0.237
,,5.27,5.63,,,195.15,193.4,7,14,4,0.583
,5.27,5.63,5.81,,195.15,193.4,191.25,8,14,4,0.455
5.27,5.63,5.81,5.87,195.15,193.4,191.25,188.86,9,14,4,0.316
5.63,5.81,5.87,5.87,193.4,191.25,188.86,186.56,10,14,4,0.237
5.81,5.87,5.87,5.86,191.25,188.86,186.56,184.78,11,14,4,0.247
5.87,5.87,5.86,5.9,188.86,186.56,184.78,183.9,12,14,4,0.316
5.87,5.86,5.9,6.01,186.56,184.78,183.9,183.8,11,14,4,0.375
5.86,5.9,6.01,6.22,184.78,183.9,183.8,184.21,10,14,4,0.375
5.9,6.01,6.22,6.52,183.9,183.8,184.21,184.87,9,14,4,0.435
6.01,6.22,6.52,6.79,183.8,184.21,184.87,185.7,8,14,4,0.642
6.22,6.52,6.79,6.88,184.21,184.87,185.7,186.71,7,14,4,0.83
6.52,6.79,6.88,5.88,184.87,185.7,186.71,179.07,6,14,4,0.83
6.79,6.88,5.88,5.85,185.7,186.71,179.07,179.14,5,14,4,0.741
6.88,5.88,5.85,5.72,186.71,179.07,179.14,182.54,4,14,4,0.711
5.88,5.85,5.72,5.56,179.07,179.14,182.54,188.21,3,14,4,0.692
5.85,5.72,5.56,5.39,179.14,182.54,188.21,194.55,2,14,4,0.741
5.72,5.56,5.39,5.18,182.54,188.21,194.55,199.75,1,14,4,0.672
5.56,5.39,5.18,4.86,188.21,194.55,199.75,202.32,0,14,4,0.534
5.39,5.18,4.86,4.49,194.55,199.75,202.32,202.43,1,14,4,0.504
5.18,4.86,4.49,4.21,199.75,202.32,202.43,200.66,2,14,4,0.415
4.86,4.49,4.21,4.11,202.32,202.43,200.66,197.89,3,14,4,0.415
4.49,4.21,4.11,4.14,202.43,200.66,197.89,194.85,4,14,4,0.464
4.21,4.11,4.14,4.18,200.66,197.89,194.85,191.88,5,14,4,0.395
4.11,4.14,4.18,4.01,197.89,194.85,191.88,178.64,6,14,4,0.415
4.14,4.18,4.01,4.16,194.85,191.88,178.64,174.37,7,14,4,0.326
4.18,4.01,4.16,4.39,191.88,178.64,174.37,173.55,8,14,4,0.089
4.01,4.16,4.39,4.64,178.64,174.37,173.55,174.89,9,14,4,0.099
4.16,4.39,4.64,4.93,174.37,173.55,174.89,176.85,10,14,4,0.227
4.39,4.64,4.93,5.27,173.55,174.89,176.85,178.09,11,14,4,0.188
4.64,4.93,5.27,5.6,174.89,176.85,178.09,178.02,12,14,4,0.148
4.93,5.27,5.6,5.79,176.85,178.09,178.02,177.84,11,14,4,0.198
5.27,5.6,5.79,5.64,178.09,178.02,177.84,178.96,10,14,4,0.287
5.6,5.79,5.64,5.06,178.02,177.84,178.96,182.82,9,14,4,0.375
5.79,5.64,5.06,4.32,177.84,178.96,182.82,189.48,8,14,4,0.385
5.64,5.06,4.32,3.72,178.96,182.82,189.48,197.31,7,14,4,0.296
5.06,4.32,3.72,3.11,182.82,189.48,197.31,188.22,6,14,4,0.227
,,5.74,5.72,,,115.04,110.23,5,15,4,0.919
,5.74,5.72,5.83,,115.04,110.23,105.82,4,15,4,0.909
5.74,5.72,5.83,6.01,115.04,110.23,105.82,102.17,3,15,4,0.603
5.72,5.83,6.01,6.17,110.23,105.82,102.17,99.52,2,15,4,0.672
5.83,6.01,6.17,6.19,105.82,102.17,99.52,97.98,1,15,4,0.85
6.01,6.17,6.19,6.03,102.17,99.52,97.98,97.53,0,15,4,0.889
6.17,6.19,6.03,5.72,99.52,97.98,97.53,97.6,1,15,4,0.593
6.19,6.03,5.72,5.33,97.98,97.53,97.6,97.45,2,15,4,0.692
6.03,5.72,5.33,4.96,97.53,97.6,97.45,96.55,3,15,4,0.543
5.72,5.33,4.96,4.66,97.6,97.45,96.55,96.08,4,15,4,0.455
5.33,4.96,4.66,4.53,97.45,96.55,96.08,97.94,5,15,4,0.346
4.96,4.66,4.53,3.33,96.55,96.08,97.94,109.78,6,15,4,0.316
4.66,4.53,3.33,3.73,96.08,97.94,109.78,110.69,7,15,4,0.03
4.53,3.33,3.73,4.48,97.94,109.78,110.69,108.19,8,15,4,0
3.33,3.73,4.48,5.44,109.78,110.69,108.19,105.2,9,15,4,0
3.73,4.48,5.44,6.43,110.69,108.19,105.2,103.66,10,15,4,0
4.48,5.44,6.43,7.21,108.19,105.2,103.66,104.42,11,15,4,0
5.44,6.43,7.21,7.64,105.2,103.66,104.42,107.66,12,15,4,0
6.43,7.21,7.64,7.79,103.66,104.42,107.66,111.66,11,15,4,0
7.21,7.64,7.79,7.73,104.42,107.66,111.66,114.4,10,15,4,0.04
7.64,7.79,7.73,7.48,107.66,111.66,114.4,114.37,9,15,4,0.415
7.79,7.73,7.48,7.13,111.66,114.4,114.37,112.49,8,15,4,0.603
7.73,7.48,7.13,6.79,114.4,114.37,112.49,110.55,7,15,4,0.82
7.48,7.13,6.79,6.16,114.37,112.49,110.55,111.73,6,15,4,0.919
7.13,6.79,6.16,5.5,112.49,110.55,111.73,114.27,5,15,4,0.899
6.79,6.16,5.5,5.17,110.55,111.73,114.27,113.29,4,15,4,0.721
6.16,5.5,5.17,5.1,111.73,114.27,113.29,110,3,15,4,0.682
5.5,5.17,5.1,5.19,114.27,113.29,110,107.24,2,15,4,0.603
5.17,5.1,5.19,5.28,113.29,110,107.24,107.77,1,15,4,0.593
5.1,5.19,5.28,5.29,110,107.24,107.77,113.12,0,15,4,0.692
5.19,5.28,5.29,5.37,107.24,107.77,113.12,120.66,1,15,4,0.632
5.28,5.29,5.37,5.64,107.77,113.12,120.66,126.33,2,15,4,0.464
5.29,5.37,5.64,6.04,113.12,120.66,126.33,127.57,3,15,4,0.415
5.37,5.64,6.04,6.47,120.66,126.33,127.57,126.4,4,15,4,0.464
5.64,6.04,6.47,6.88,126.33,127.57,126.4,125.28,5,15,4,0.455
6.04,6.47,6.88,6.97,127.57,126.4,125.28,125.11,6,15,4,0.445
,,0.9,1.18,,,127.4,85.05,7,15,4,0
,0.9,1.18,1.5,,127.4,85.05,74.53,8,15,4,0
0.9,1.18,1.5,1.62,127.4,85.05,74.53,73.82,9,15,4,0
1.18,1.5,1.62,1.59,85.05,74.53,73.82,77.23,10,15,4,0.04
1.5,1.62,1.59,1.47,74.53,73.82,77.23,82.62,11,15,4,0.079
1.62,1.59,1.47,1.32,73.82,77.23,82.62,86.95,12,15,4,0.119
1.59,1.47,1.32,1.15,77.23,82.62,86.95,82.2,11,15,4,0.148
1.47,1.32,1.15,1.11,82.62,86.95,82.2,55.85,10,15,4,0.128
1.32,1.15,1.11,1.65,86.95,82.2,55.85,22.98,9,15,4,0.079
1.15,1.11,1.65,2.42,82.2,55.85,22.98,6.74,8,15,4,0.03
1.11,1.65,2.42,2.71,55.85,22.98,6.74,355.57,7,15,4,0
1.65,2.42,2.71,0.29,22.98,6.74,355.57,336.69,6,15,4,0.04
2.42,2.71,0.29,0.71,6.74,355.57,336.69,202.29,5,15,4,0.03
2.71,0.29,0.71,1.06,355.57,336.69,202.29,207.76,4,15,4,0.04
0.29,0.71,1.06,1.07,336.69,202.29,207.76,223.71,3,15,4,0.02
0.71,1.06,1.07,1.03,202.29,207.76,223.71,245.94,2,15,4,0.02
1.06,1.07,1.03,1,207.76,223.71,245.94,262.92,1,15,4,0.02
1.07,1.03,1,0.86,223.71,245.94,262.92,264.1,0,15,4,0
1.03,1,0.86,0.7,245.94,262.92,264.1,247.94,1,15,4,0
1,0.86,0.7,0.74,262.92,264.1,247.94,223.88,2,15,4,0
0.86,0.7,0.74,0.96,264.1,247.94,223.88,215.44,3,15,4,0
0.7,0.74,0.96,1.13,247.94,223.88,215.44,219.73,4,15,4,0
0.74,0.96,1.13,1.13,223.88,215.44,219.73,234.17,5,15,4,0
0.96,1.13,1.13,1.55,215.44,219.73,234.17,273.24,6,15,4,0
1.13,1.13,1.55,1.83,219.73,234.17,273.24,294.87,7,15,4,0
1.13,1.55,1.83,1.92,234.17,273.24,294.87,315.74,8,15,4,0.01
1.55,1.83,1.92,2.02,273.24,294.87,315.74,338.88,9,15,4,0.128
1.83,1.92,2.02,2.25,294.87,315.74,338.88,1.11,10,15,4,0.099
1.92,2.02,2.25,2.56,315.74,338.88,1.11,19.07,11,15,4,0.049
2.02,2.25,2.56,2.82,338.88,1.11,19.07,32.38,12,15,4,0.049
2.25,2.56,2.82,2.91,1.11,19.07,32.38,40.49,11,15,4,0.069
2.56,2.82,2.91,2.69,19.07,32.38,40.49,41.51,10,15,4,0.079
2.82,2.91,2.69,2.18,32.38,40.49,41.51,30.52,9,15,4,0.059
2.91,2.69,2.18,1.83,40.49,41.51,30.52,5.61,8,15,4,0.01
2.69,2.18,1.83,1.93,41.51,30.52,5.61,342.18,7,15,4,0
2.18,1.83,1.93,2.01,30.52,5.61,342.18,338.16,6,15,4,0.069
,,6.23,6.19,,,25.16,22.48,5,16,4,0.939
,6.23,6.19,6.38,,25.16,22.48,22.22,4,16,4,0.968
6.23,6.19,6.38,6.69,25.16,22.48,22.22,23.37,3,16,4,0.939
6.19,6.38,6.69,7.01,22.48,22.22,23.37,24.7,2,16,4,0.929
6.38,6.69,7.01,7.19,22.22,23.37,24.7,25.19,1,16,4,0.919
6.69,7.01,7.19,7.13,23.37,24.7,25.19,24.16,0,16,4,0.909
7.01,7.19,7.13,7.01,24.7,25.19,24.16,21.86,1,16,4,0.889
7.19,7.13,7.01,7.06,25.19,24.16,21.86,18.94,2,16,4,0.889
7.13,7.01,7.06,7.45,24.16,21.86,18.94,16.41,3,16,4,0.899
7.01,7.06,7.45,8.08,21.86,18.94,16.41,15.22,4,16,4,0.909
7.06,7.45,8.08,8.82,18.94,16.41,15.22,15.78,5,16,4,0.919
7.45,8.08,8.82,9.08,16.41,15.22,15.78,17.28,6,16,4,0.968
8.08,8.82,9.08,9.75,15.22,15.78,17.28,18.56,7,16,4,0.978
8.82,9.08,9.75,10.38,15.78,17.28,18.56,23.48,8,16,4,0.939
9.08,9.75,10.38,11.03,17.28,18.56,23.48,30.36,9,16,4,0.929
9.75,10.38,11.03,11.68,18.56,23.48,30.36,37.94,10,16,4,0.929
10.38,11.03,11.68,12.21,23.48,30.36,37.94,45.44,11,16,4,0.929
11.03,11.68,12.21,12.5,30.36,37.94,45.44,52.52,12,16,4,0.919
11.68,12.21,12.5,12.55,37.94,45.44,52.52,58.76,11,16,4,0.919
12.21,12.5,12.55,12.37,45.44,52.52,58.76,63.57,10,16,4,0.929
12.5,12.55,12.37,11.9,52.52,58.76,63.57,66.51,9,16,4,0.968
12.55,12.37,11.9,11.2,58.76,63.57,66.51,68.53,8,16,4,0.968
12.37,11.9,11.2,10.4,63.57,66.51,68.53,71.03,7,16,4,0.968
11.9,11.2,10.4,9.41,66.51,68.53,71.03,72.29,6,16,4,0.978
11.2,10.4,9.41,8.36,68.53,71.03,72.29,74.61,5,16,4,0.978
10.4,9.41,8.36,7.4,71.03,72.29,74.61,79.04,4,16,4,0.949
9.41,8.36,7.4,6.56,72.29,74.61,79.04,85.43,3,16,4,0.929
8.36,7.4,6.56,5.87,74.61,79.04,85.43,92.85,2,16,4,0.82
7.4,6.56,5.87,5.26,79.04,85.43,92.85,99.7,1,16,4,0.405
6.56,5.87,5.26,4.63,85.43,92.85,99.7,104.52,0,16,4,0.375
5.87,5.26,4.63,4.01,92.85,99.7,104.52,107.7,1,16,4,0.267
5.26,4.63,4.01,3.5,99.7,104.52,107.7,110.34,2,16,4,0.227
4.63,4.01,3.5,3.2,104.52,107.7,110.34,113.56,3,16,4,0.188
4.01,3.5,3.2,3.13,107.7,110.34,113.56,116.95,4,16,4,0.158
3.5,3.2,3.13,3.31,110.34,113.56,116.95,119.46,5,16,4,0.128
3.2,3.13,3.31,4.41,113.56,116.95,119.46,120.28,6,16,4,0.217
,,4.8,4.52,,,57.52,60.69,7,16,4,0.277
,4.8,4.52,4.39,,57.52,60.69,62.85,8,16,4,0.168
4.8,4.52,4.39,4.36,57.52,60.69,62.85,63.93,9,16,4,0.119
4.52,4.39,4.36,4.41,60.69,62.85,63.93,64.28,10,16,4,0.148
4.39,4.36,4.41,4.53,62.85,63.93,64.28,64.36,11,16,4,0.217
4.36,4.41,4.53,4.68,63.93,64.28,64.36,64.41,12,16,4,0.316
4.41,4.53,4.68,4.59,64.28,64.36,64.41,63.86,11,16,4,0.375
4.53,4.68,4.59,3.97,64.36,64.41,63.86,61.52,10,16,4,0.267
4.68,4.59,3.97,2.69,64.41,63.86,61.52,53.31,9,16,4,0.099
4.59,3.97,2.69,1.44,63.86,61.52,53.31,20.93,8,16,4,0.04
3.97,2.69,1.44,1.61,61.52,53.31,20.93,325.44,7,16,4,0.03
2.69,1.44,1.61,3.63,53.31,20.93,325.44,248.29,6,16,4,0
1.44,1.61,3.63,3.78,20.93,325.44,248.29,263.72,5,16,4,0.02
1.61,3.63,3.78,2.95,325.44,248.29,263.72,286.37,4,16,4,0.04
3.63,3.78,2.95,2.47,248.29,263.72,286.37,334.25,3,16,4,0.138
3.78,2.95,2.47,3.65,263.72,286.37,334.25,13.01,2,16,4,0.168
2.95,2.47,3.65,5.08,286.37,334.25,13.01,24.95,1,16,4,0.534
2.47,3.65,5.08,5.71,334.25,13.01,24.95,24.65,0,16,4,0.83
3.65,5.08,5.71,5.74,13.01,24.95,24.65,19.53,1,16,4,0.593
5.08,5.71,5.74,5.6,24.95,24.65,19.53,14.04,2,16,4,0.781
5.71,5.74,5.6,5.54,24.65,19.53,14.04,12.14,3,16,4,0.958
5.74,5.6,5.54,5.59,19.53,14.04,12.14,12.95,4,16,4,0.879
5.6,5.54,5.59,5.82,14.04,12.14,12.95,14,5,16,4,0.613
5.54,5.59,5.82,6.38,12.14,12.95,14,7.72,6,16,4,0.603
5.59,5.82,6.38,7,12.95,14,7.72,5.1,7,16,4,0.692
5.82,6.38,7,7.36,14,7.72,5.1,9.21,8,16,4,0.86
6.38,7,7.36,7.57,7.72,5.1,9.21,17.04,9,16,4,0.899
7,7.36,7.57,7.81,5.1,9.21,17.04,25.59,10,16,4,0.879
7.36,7.57,7.81,8.1,9.21,17.04,25.59,31.74,11,16,4,0.86
7.57,7.81,8.1,8.19,17.04,25.59,31.74,33.93,12,16,4,0.761
7.81,8.1,8.19,7.52,25.59,31.74,33.93,35.03,11,16,4,0.504
8.1,8.19,7.52,5.53,31.74,33.93,35.03,40.46,10,16,4,0.494
8.19,7.52,5.53,2.59,33.93,35.03,40.46,77.41,9,16,4,0.543
7.52,5.53,2.59,3.9,35.03,40.46,77.41,158.22,8,16,4,0.563
5.53,2.59,3.9,6.86,40.46,77.41,158.22,173.99,7,16,4,0.909
2.59,3.9,6.86,6.95,77.41,158.22,173.99,171.05,6,16,4,0.87
,,8.15,8.14,,,181.09,182.26,5,17,4,0.652
,8.15,8.14,7.96,,181.09,182.26,182.88,4,17,4,0.593
8.15,8.14,7.96,7.68,181.09,182.26,182.88,182.97,3,17,4,0.8
8.14,7.96,7.68,7.4,182.26,182.88,182.97,182.47,2,17,4,0.85
7.96,7.68,7.4,7.22,182.88,182.97,182.47,181.38,1,17,4,0.781
7.68,7.4,7.22,7.21,182.97,182.47,181.38,179.73,0,17,4,0.84
7.4,7.22,7.21,7.34,182.47,181.38,179.73,177.59,1,17,4,0.889
7.22,7.21,7.34,7.57,181.38,179.73,177.59,175.03,2,17,4,0.889
7.21,7.34,7.57,7.87,179.73,177.59,175.03,172.17,3,17,4,0.939
7.34,7.57,7.87,8.29,177.59,175.03,172.17,169.4,4,17,4,0.968
7.57,7.87,8.29,8.9,175.03,172.17,169.4,167.23,5,17,4,0.968
7.87,8.29,8.9,9.91,172.17,169.4,167.23,165.39,6,17,4,0.968
8.29,8.9,9.91,10.84,169.4,167.23,165.39,164.15,7,17,4,0.968
8.9,9.91,10.84,11.49,167.23,165.39,164.15,163.45,8,17,4,0.978
9.91,10.84,11.49,11.89,165.39,164.15,163.45,163.05,9,17,4,0.978
10.84,11.49,11.89,12.07,164.15,163.45,163.05,163.08,10,17,4,0.731
11.49,11.89,12.07,12.08,163.45,163.05,163.08,163.73,11,17,4,0.672
11.89,12.07,12.08,11.95,163.05,163.08,163.73,164.94,12,17,4,0.781
12.07,12.08,11.95,11.6,163.08,163.73,164.94,165.46,11,17,4,0.899
12.08,11.95,11.6,10.93,163.73,164.94,165.46,163.49,10,17,4,0.968
11.95,11.6,10.93,9.96,164.94,165.46,163.49,157.39,9,17,4,0.978
11.6,10.93,9.96,9.02,165.46,163.49,157.39,149.08,8,17,4,0.978
10.93,9.96,9.02,8.18,163.49,157.39,149.08,143.09,7,17,4,0.968
9.96,9.02,8.18,7.45,157.39,149.08,143.09,137.78,6,17,4,0.949
9.02,8.18,7.45,7.58,149.08,143.09,137.78,130.43,5,17,4,0.949
8.18,7.45,7.58,6.92,143.09,137.78,130.43,127.72,4,17,4,0.909
7.45,7.58,6.92,5.77,137.78,130.43,127.72,128.03,3,17,4,0.682
7.58,6.92,5.77,4.66,130.43,127.72,128.03,130.21,2,17,4,0.385
6.92,5.77,4.66,4.18,127.72,128.03,130.21,131.11,1,17,4,0.267
5.77,4.66,4.18,4.72,128.03,130.21,131.11,127.39,0,17,4,0.623
4.66,4.18,4.72,5.85,130.21,131.11,127.39,122.4,1,17,4,0.741
4.18,4.72,5.85,6.93,131.11,127.39,122.4,118.2,2,17,4,0.939
4.72,5.85,6.93,7.47,127.39,122.4,118.2,114.8,3,17,4,0.958
5.85,6.93,7.47,7.65,122.4,118.2,114.8,113.56,4,17,4,0.958
6.93,7.47,7.65,7.8,118.2,114.8,113.56,116.75,5,17,4,0.909
7.47,7.65,7.8,8.93,114.8,113.56,116.75,133.06,6,17,4,0.889
,,3.4,3.27,,,16.46,44.55,7,17,4,0.079
,3.4,3.27,3.49,,16.46,44.55,83.74,8,17,4,0.049
3.4,3.27,3.49,4.92,16.46,44.55,83.74,116.06,9,17,4,0.02
3.27,3.49,4.92,6.94,44.55,83.74,116.06,133.29,10,17,4,0.148
3.49,4.92,6.94,8.65,83.74,116.06,133.29,142.44,11,17,4,0.504
